No.;Fecha inicial corte;Fecha final corte;Departamento;Municipio;Comunidad (Si aplica);Clasificacion;Tema;Subtema;Tipo de dato (medida);No. De personas/porcentaje/eventos;No. De mujeres mayores de edad;No. De hombres mayores de edad;No. De mujeres menores de edad;No. De hombres menores de edad;Madres gestantes;Grupo etnico;Si es indigena indique pueblo;Texto descriptivo;Link informacion;Link Registro fotografico;Observacion
78;6/03/20;29/08/21;ANTIOQUIA;MARINILLA;No indica;Analisis situacional;COVID 19;Contagio;Numero;6305;3124;2772;191;218;No indica;No indica;No indica;En el municipio de MARINILLA se tiene un total de Contagio 6305;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
79;6/03/20;29/08/21;ANTIOQUIA;MEDELLIN;No indica;Analisis situacional;COVID 19;Contagio;Numero;400662;198132;170225;16101;16204;No indica;No indica;No indica;En el municipio de MEDELLIN se tiene un total de Contagio 400662;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
80;6/03/20;29/08/21;ANTIOQUIA;MEDELLiN;No indica;Analisis situacional;COVID 19;Contagio;Numero;1;1;0;0;0;No indica;No indica;No indica;En el municipio de MEDELLiN se tiene un total de Contagio 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
81;6/03/20;29/08/21;ANTIOQUIA;MONTEBELLO;No indica;Analisis situacional;COVID 19;Contagio;Numero;254;128;114;5;7;No indica;No indica;No indica;En el municipio de MONTEBELLO se tiene un total de Contagio 254;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
82;6/03/20;29/08/21;ANTIOQUIA;MURINDO;No indica;Analisis situacional;COVID 19;Contagio;Numero;130;56;60;9;5;No indica;No indica;No indica;En el municipio de MURINDO se tiene un total de Contagio 130;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
83;6/03/20;29/08/21;ANTIOQUIA;MUTATA;No indica;Analisis situacional;COVID 19;Contagio;Numero;584;242;312;18;12;No indica;No indica;No indica;En el municipio de MUTATA se tiene un total de Contagio 584;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
84;6/03/20;29/08/21;ANTIOQUIA;NARINO;No indica;Analisis situacional;COVID 19;Contagio;Numero;262;148;99;10;5;No indica;No indica;No indica;En el municipio de NARINO se tiene un total de Contagio 262;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
85;6/03/20;29/08/21;ANTIOQUIA;NECHI;No indica;Analisis situacional;COVID 19;Contagio;Numero;495;251;214;16;14;No indica;No indica;No indica;En el municipio de NECHI se tiene un total de Contagio 495;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
86;6/03/20;29/08/21;ANTIOQUIA;NECOCLI;No indica;Analisis situacional;COVID 19;Contagio;Numero;952;452;457;27;16;No indica;No indica;No indica;En el municipio de NECOCLI se tiene un total de Contagio 952;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
87;6/03/20;29/08/21;ANTIOQUIA;OLAYA;No indica;Analisis situacional;COVID 19;Contagio;Numero;128;65;55;6;2;No indica;No indica;No indica;En el municipio de OLAYA se tiene un total de Contagio 128;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
88;6/03/20;29/08/21;ANTIOQUIA;PEQUE;No indica;Analisis situacional;COVID 19;Contagio;Numero;296;139;129;16;12;No indica;No indica;No indica;En el municipio de PEQUE se tiene un total de Contagio 296;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
89;6/03/20;29/08/21;ANTIOQUIA;PENOL;No indica;Analisis situacional;COVID 19;Contagio;Numero;1193;631;502;32;28;No indica;No indica;No indica;En el municipio de PENOL se tiene un total de Contagio 1193;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
90;6/03/20;29/08/21;ANTIOQUIA;PUEBLORRICO;No indica;Analisis situacional;COVID 19;Contagio;Numero;275;134;109;16;16;No indica;No indica;No indica;En el municipio de PUEBLORRICO se tiene un total de Contagio 275;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
91;6/03/20;29/08/21;ANTIOQUIA;PUERTO BERRIO;No indica;Analisis situacional;COVID 19;Contagio;Numero;2384;1008;1263;59;54;No indica;No indica;No indica;En el municipio de PUERTO BERRIO se tiene un total de Contagio 2384;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
92;6/03/20;29/08/21;ANTIOQUIA;PUERTO NARE (LA MAGDALENA );No indica;Analisis situacional;COVID 19;Contagio;Numero;328;127;184;9;8;No indica;No indica;No indica;En el municipio de PUERTO NARE (LA MAGDALENA ) se tiene un total de Contagio 328;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
93;6/03/20;29/08/21;ANTIOQUIA;PUERTO TRIUNFO;No indica;Analisis situacional;COVID 19;Contagio;Numero;412;78;313;9;12;No indica;No indica;No indica;En el municipio de PUERTO TRIUNFO se tiene un total de Contagio 412;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
94;6/03/20;29/08/21;ANTIOQUIA;REMEDIOS;No indica;Analisis situacional;COVID 19;Contagio;Numero;1740;686;969;41;44;No indica;No indica;No indica;En el municipio de REMEDIOS se tiene un total de Contagio 1740;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
95;6/03/20;29/08/21;ANTIOQUIA;RETIRO;No indica;Analisis situacional;COVID 19;Contagio;Numero;1854;988;762;56;48;No indica;No indica;No indica;En el municipio de RETIRO se tiene un total de Contagio 1854;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
96;6/03/20;29/08/21;ANTIOQUIA;RIONEGRO;No indica;Analisis situacional;COVID 19;Contagio;Numero;26256;12694;11498;1024;1040;No indica;No indica;No indica;En el municipio de RIONEGRO se tiene un total de Contagio 26256;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
97;6/03/20;29/08/21;ANTIOQUIA;SABANALARGA;No indica;Analisis situacional;COVID 19;Contagio;Numero;180;94;79;2;5;No indica;No indica;No indica;En el municipio de SABANALARGA se tiene un total de Contagio 180;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
98;6/03/20;29/08/21;ANTIOQUIA;SABANETA;No indica;Analisis situacional;COVID 19;Contagio;Numero;11824;5947;5111;376;390;No indica;No indica;No indica;En el municipio de SABANETA se tiene un total de Contagio 11824;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
99;6/03/20;29/08/21;ANTIOQUIA;SALGAR;No indica;Analisis situacional;COVID 19;Contagio;Numero;549;278;239;15;17;No indica;No indica;No indica;En el municipio de SALGAR se tiene un total de Contagio 549;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
100;6/03/20;29/08/21;ANTIOQUIA;SAN ANDRES;No indica;Analisis situacional;COVID 19;Contagio;Numero;247;118;117;4;8;No indica;No indica;No indica;En el municipio de SAN ANDRES se tiene un total de Contagio 247;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
101;6/03/20;29/08/21;ANTIOQUIA;SAN CARLOS;No indica;Analisis situacional;COVID 19;Contagio;Numero;548;270;261;10;7;No indica;No indica;No indica;En el municipio de SAN CARLOS se tiene un total de Contagio 548;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
102;6/03/20;29/08/21;ANTIOQUIA;SAN FRANCISCO;No indica;Analisis situacional;COVID 19;Contagio;Numero;166;89;68;4;5;No indica;No indica;No indica;En el municipio de SAN FRANCISCO se tiene un total de Contagio 166;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
103;6/03/20;29/08/21;ANTIOQUIA;SAN JERONIMO;No indica;Analisis situacional;COVID 19;Contagio;Numero;667;314;305;21;27;No indica;No indica;No indica;En el municipio de SAN JERONIMO se tiene un total de Contagio 667;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
104;6/03/20;29/08/21;ANTIOQUIA;SAN JOSE DE LA MONTANA;No indica;Analisis situacional;COVID 19;Contagio;Numero;182;90;75;10;7;No indica;No indica;No indica;En el municipio de SAN JOSE DE LA MONTANA se tiene un total de Contagio 182;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
105;6/03/20;29/08/21;ANTIOQUIA;SAN JUAN DE URABA;No indica;Analisis situacional;COVID 19;Contagio;Numero;426;206;196;15;9;No indica;No indica;No indica;En el municipio de SAN JUAN DE URABA se tiene un total de Contagio 426;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
106;6/03/20;29/08/21;ANTIOQUIA;SAN LUIS;No indica;Analisis situacional;COVID 19;Contagio;Numero;780;312;438;18;12;No indica;No indica;No indica;En el municipio de SAN LUIS se tiene un total de Contagio 780;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
107;6/03/20;29/08/21;ANTIOQUIA;SAN PEDRO;No indica;Analisis situacional;COVID 19;Contagio;Numero;1363;680;616;36;31;No indica;No indica;No indica;En el municipio de SAN PEDRO se tiene un total de Contagio 1363;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
108;6/03/20;29/08/21;ANTIOQUIA;SAN PEDRO DE URABA;No indica;Analisis situacional;COVID 19;Contagio;Numero;700;323;348;19;10;No indica;No indica;No indica;En el municipio de SAN PEDRO DE URABA se tiene un total de Contagio 700;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
109;6/03/20;29/08/21;ANTIOQUIA;SAN RAFAEL;No indica;Analisis situacional;COVID 19;Contagio;Numero;620;298;282;23;17;No indica;No indica;No indica;En el municipio de SAN RAFAEL se tiene un total de Contagio 620;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
110;6/03/20;29/08/21;ANTIOQUIA;SAN ROQUE;No indica;Analisis situacional;COVID 19;Contagio;Numero;920;418;451;29;22;No indica;No indica;No indica;En el municipio de SAN ROQUE se tiene un total de Contagio 920;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
111;6/03/20;29/08/21;ANTIOQUIA;SAN VICENTE;No indica;Analisis situacional;COVID 19;Contagio;Numero;696;323;322;23;28;No indica;No indica;No indica;En el municipio de SAN VICENTE se tiene un total de Contagio 696;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
112;6/03/20;29/08/21;ANTIOQUIA;SANTA BARBARA;No indica;Analisis situacional;COVID 19;Contagio;Numero;857;411;403;18;25;No indica;No indica;No indica;En el municipio de SANTA BARBARA se tiene un total de Contagio 857;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
113;6/03/20;29/08/21;ANTIOQUIA;SANTA FE DE ANTIOQUIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;2022;1013;873;64;72;No indica;No indica;No indica;En el municipio de SANTA FE DE ANTIOQUIA se tiene un total de Contagio 2022;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
114;6/03/20;29/08/21;ANTIOQUIA;SANTA ROSA DE OSOS;No indica;Analisis situacional;COVID 19;Contagio;Numero;2711;1298;1225;98;90;No indica;No indica;No indica;En el municipio de SANTA ROSA DE OSOS se tiene un total de Contagio 2711;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
115;6/03/20;29/08/21;ANTIOQUIA;SANTO DOMINGO;No indica;Analisis situacional;COVID 19;Contagio;Numero;275;75;191;3;6;No indica;No indica;No indica;En el municipio de SANTO DOMINGO se tiene un total de Contagio 275;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
116;6/03/20;29/08/21;ANTIOQUIA;SANTUARIO;No indica;Analisis situacional;COVID 19;Contagio;Numero;2522;1290;1052;76;104;No indica;No indica;No indica;En el municipio de SANTUARIO se tiene un total de Contagio 2522;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
117;6/03/20;29/08/21;ANTIOQUIA;SEGOVIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;3141;1167;1899;33;42;No indica;No indica;No indica;En el municipio de SEGOVIA se tiene un total de Contagio 3141;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
118;6/03/20;29/08/21;ANTIOQUIA;SONSON;No indica;Analisis situacional;COVID 19;Contagio;Numero;865;416;382;39;28;No indica;No indica;No indica;En el municipio de SONSON se tiene un total de Contagio 865;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
119;6/03/20;29/08/21;ANTIOQUIA;SOPETRAN;No indica;Analisis situacional;COVID 19;Contagio;Numero;986;465;435;42;44;No indica;No indica;No indica;En el municipio de SOPETRAN se tiene un total de Contagio 986;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
120;6/03/20;29/08/21;ANTIOQUIA;TAMESIS;No indica;Analisis situacional;COVID 19;Contagio;Numero;551;238;288;13;12;No indica;No indica;No indica;En el municipio de TAMESIS se tiene un total de Contagio 551;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
121;6/03/20;29/08/21;ANTIOQUIA;TARAZA;No indica;Analisis situacional;COVID 19;Contagio;Numero;1050;469;495;48;38;No indica;No indica;No indica;En el municipio de TARAZA se tiene un total de Contagio 1050;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
122;6/03/20;29/08/21;ANTIOQUIA;TARSO;No indica;Analisis situacional;COVID 19;Contagio;Numero;285;141;121;12;11;No indica;No indica;No indica;En el municipio de TARSO se tiene un total de Contagio 285;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
123;6/03/20;29/08/21;ANTIOQUIA;TITIRIBI;No indica;Analisis situacional;COVID 19;Contagio;Numero;306;136;165;2;3;No indica;No indica;No indica;En el municipio de TITIRIBI se tiene un total de Contagio 306;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
124;6/03/20;29/08/21;ANTIOQUIA;TOLEDO;No indica;Analisis situacional;COVID 19;Contagio;Numero;203;95;100;4;4;No indica;No indica;No indica;En el municipio de TOLEDO se tiene un total de Contagio 203;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
125;6/03/20;29/08/21;ANTIOQUIA;TURBO;No indica;Analisis situacional;COVID 19;Contagio;Numero;4206;1803;2172;135;96;No indica;No indica;No indica;En el municipio de TURBO se tiene un total de Contagio 4206;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
126;6/03/20;29/08/21;ANTIOQUIA;URAMITA;No indica;Analisis situacional;COVID 19;Contagio;Numero;198;65;127;2;4;No indica;No indica;No indica;En el municipio de URAMITA se tiene un total de Contagio 198;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
127;6/03/20;29/08/21;ANTIOQUIA;URRAO;No indica;Analisis situacional;COVID 19;Contagio;Numero;1046;498;448;52;48;No indica;No indica;No indica;En el municipio de URRAO se tiene un total de Contagio 1046;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
128;6/03/20;29/08/21;ANTIOQUIA;VALDIVIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;326;163;145;8;10;No indica;No indica;No indica;En el municipio de VALDIVIA se tiene un total de Contagio 326;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
129;6/03/20;29/08/21;ANTIOQUIA;VALPARAISO;No indica;Analisis situacional;COVID 19;Contagio;Numero;173;82;80;8;3;No indica;No indica;No indica;En el municipio de VALPARAISO se tiene un total de Contagio 173;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
130;6/03/20;29/08/21;ANTIOQUIA;VEGACHI;No indica;Analisis situacional;COVID 19;Contagio;Numero;517;220;271;17;9;No indica;No indica;No indica;En el municipio de VEGACHI se tiene un total de Contagio 517;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
131;6/03/20;29/08/21;ANTIOQUIA;VENECIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;567;249;275;28;15;No indica;No indica;No indica;En el municipio de VENECIA se tiene un total de Contagio 567;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
132;6/03/20;29/08/21;ANTIOQUIA;VIGIA DEL FUERTE;No indica;Analisis situacional;COVID 19;Contagio;Numero;203;97;91;10;5;No indica;No indica;No indica;En el municipio de VIGIA DEL FUERTE se tiene un total de Contagio 203;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
133;6/03/20;29/08/21;ANTIOQUIA;YALI;No indica;Analisis situacional;COVID 19;Contagio;Numero;128;61;66;0;1;No indica;No indica;No indica;En el municipio de YALI se tiene un total de Contagio 128;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
134;6/03/20;29/08/21;ANTIOQUIA;YARUMAL;No indica;Analisis situacional;COVID 19;Contagio;Numero;2692;1256;1148;142;146;No indica;No indica;No indica;En el municipio de YARUMAL se tiene un total de Contagio 2692;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
135;6/03/20;29/08/21;ANTIOQUIA;YOLOMBO;No indica;Analisis situacional;COVID 19;Contagio;Numero;869;401;413;30;25;No indica;No indica;No indica;En el municipio de YOLOMBO se tiene un total de Contagio 869;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
136;6/03/20;29/08/21;ANTIOQUIA;YONDO (CASABE);No indica;Analisis situacional;COVID 19;Contagio;Numero;529;209;266;20;34;No indica;No indica;No indica;En el municipio de YONDO (CASABE) se tiene un total de Contagio 529;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
137;6/03/20;29/08/21;ANTIOQUIA;ZARAGOZA;No indica;Analisis situacional;COVID 19;Contagio;Numero;825;403;321;57;44;No indica;No indica;No indica;En el municipio de ZARAGOZA se tiene un total de Contagio 825;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
138;6/03/20;29/08/21;ARAUCA;ARAUCA;No indica;Analisis situacional;COVID 19;Contagio;Numero;6322;2656;3178;212;276;No indica;No indica;No indica;En el municipio de ARAUCA se tiene un total de Contagio 6322;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
139;6/03/20;29/08/21;ARAUCA;ARAUQUITA;No indica;Analisis situacional;COVID 19;Contagio;Numero;1227;591;541;48;47;No indica;No indica;No indica;En el municipio de ARAUQUITA se tiene un total de Contagio 1227;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
140;6/03/20;29/08/21;ARAUCA;CRAVO NORTE;No indica;Analisis situacional;COVID 19;Contagio;Numero;196;95;91;2;8;No indica;No indica;No indica;En el municipio de CRAVO NORTE se tiene un total de Contagio 196;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
